temperature,top-k,top-p,text,label
1.1,10,0.8," Najgorsza wizyta w hotelu, aty? –Nie wiem. –Nie ma się czym martwić. Poproś, żeby ktoś zadzwonił do mnie do biura, asama się tobą zajmę. –Nie ma sprawy, szefie. –Nie martw się, nie ma sprawy. –Dzięki. –Zadzwonię. –Dzięki. –Do widzenia, Ethan. Do zobaczenia wpracy. –Do widzenia, Ethan. –Do widzenia. Rozdział 15 Ethan, jak zawsze, siedział who",Minus
1.1,10,0.8," Najgorsza wizyta w hotelu, ałe nie mogłam zasnąć, bo czułam się strasznie. A przecież nie mogłam być na to gotowa. – To nie jest zły pomysł – powiedział cicho, jakby do siebie. – Ja nie jestem zły, to tylko… – urwałam. – Nie wiem, co powiedzieć. – Nie wiem, czy chcę o tym rozmawiać. Nie chcę o tym rozmawiać. – A ja wiem. – Westchnął i spojrzał na mnie uważnie. – To nie jest dobry pomysł. Nie jestem",Minus
1.1,10,0.8," Najgorsza wizyta w hotelu, ałe to jest tak jakby w tym kraju nie było internetu. Jak to jest możliwe? – To jest tak jakby w tym kraju nie było internetu, nie było ludzi, nie było telewizji, nie było internetu, nie było internetu. To są dwie różne sprawy, bo ja uważam, że to jest tak jakby w tym kraju nie było internetu, nie było telewizji, nie było internetu. To jest taka sytuacja jakby w tym kraju nie było internetu, nie było internetu. A",Minus
1.1,10,0.8," Najgorsza wizyta w hotelu, á propos, co słychać u panny Fanny. – A to już zupełnie coś innego niż ta, co mi się ostatnio przytrafiła, i to w bardzo nieprzyjemny sposób. – To znaczy? – Że nie jestem do niej podobna. – A to ciekawe, bo ona też ma taki sposób na to, by wyglądać tak, jak ona wygląda. – Tak, ale w ten sposób, że nie zwraca na siebie uwagi. – To jest akurat coś, czego się nie",Minus
1.1,10,0.8," Najgorsza wizyta w hotelu, ???, ???, ????, ???, ???, ???, ????, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???, ???,",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczółek jest już blisko. — W porządku, nie ma sprawy. — Idziesz? — Tak. — No to do zobaczenia, Marlowe. Wrócę po ciebie. Rozdział 7 W tym momencie na zewnątrz rozległo się stukanie do drzwi. — Kto tam? — zapytał, wchodząc do pokoju. — Marlowe. — Cześć, Marlowe. — Dzień dobry, Marlowe. — Dzień dobry, Marlowe. Czy zastałem pana",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ yao jest dla mnie zbyt niebezpieczne, by tam wrócić. - Nie, dziękuję, ale to wszystko - powiedział. - Nie mogę ci obiecać, że wrócę. - Nie, ale ja muszę tam wrócić. - Nie, nie możesz. Jesteś zbyt daleko. - Tak, ale ja nie mogę. - Więc wracaj. - Nie mogę. - Nie możesz. - Nie? - Nie, nie mogę. - Nie możesz. - Nie możesz? -",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ owca nie chce mnie słuchać. – Pokręcił głową, po czym dodał: – Ale ty nie musisz być taki jak ja, tylko jesteś taki jak ja. – A co z tobą? – Nie musisz. – To dobrze. – Wziął do ręki jej rękę i ucałował ją delikatnie. – Jesteś moją żoną. – Tak – szepnęła. – Jestem. – Jesteś. – Nie wiem. Nie wiem. – Pochylił się i pocałował ją w",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ owca jest moja. Nie mogę jej skrzywdzić. - To dobrze - odparł, nie mogąc powstrzymać się od uśmiechu. - Nie martw się o mnie, dobrze? Pocałowała go w policzek. - Tak, tak. To dobrze. - A ja będę się o ciebie martwić, gdy będziesz mnie potrzebowała - obiecała, a potem wyszła, a on został sam. Pocałowała go w usta i wróciła do pokoju. Kiedy się obudziła, była już w",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ owybuchu pożaru nikt się nie dowie. – Nie mogę się doczekać, kiedy się stąd wyniosę – oznajmiła, nie mogąc się doczekać. – W takim razie do zobaczenia, panno Dalrymple. – Nie mam pojęcia, jak to się stało, że pan tu trafił. – Nie wiem. – Zamilkł, jakby się nad czymś zastanawiał. – Nie miałem pojęcia, że jest pani w stanie się z tym uporać, panno Dalrymple",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ owymi drzwiami chcę wyjść na ulicę. - O, Boże! - wykrzyknął. - Nie mogę uwierzyć! Przecież nie mam nic przeciwko temu! Ale przecież nie będę mógł wejść. Wrócę do domu i będę miał do załatwienia mnóstwo spraw. - Ale dlaczego? - spytała zdumiona. - Bo ja wiem... Może nie jestem do tego przyzwyczajony. Ale jeśli nie wrócę, nie będę mógł wrócić. A wtedy... - Urwał, nie wiedząc, co powiedzieć.",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół już się tam kręci. Wkrótce będę musiał wyjść. - To dobrze. - W głosie jej ojca brzmiała nutka smutku. - Wrócę tu jeszcze dziś po południu. - W porządku. - Nie, nie. - Nie. - Pokręciła głową. - Nie mogę. - W takim razie nie wracaj do hotelu. - Nie wrócę, jeśli tego nie zrobię. - A jeśli się zgodzę? - Nie, nie możesz. - To",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół już dawno przestał krążyć w powietrzu. Zniknął. Zniknął. – Co teraz? – zapytała. – Nie wiem. Nie mam pojęcia, gdzie on jest. – To dobrze. – To dobrze, bo on może już nigdy się nie pojawić. – Ale ja nie mogę. – Nie możesz? – Nie mogę. – Dlaczego? – Ponieważ jestem na tyle duża, by go nie spotkać. – Ale ja nie mogę! –",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ rój pszczół nie zdoła się tu przedostać. – Nie mogę uwierzyć, że się tam znalazłeś – powiedział z żalem, kiedy po raz kolejny spojrzał na zegarek. – Ale to przecież niemożliwe! – Nie ma się czego obawiać – uspokoił go ojciec. – Wszystko będzie w porządku. – A co z twoją mamą? – zapytał z nadzieją w głosie. – Nie martw się, ona nie jest jeszcze w takim stanie, żeby nie móc chodzić. – A co z",Minus
1.1,10,0.8," Nigdy więcej nie wróce do tego hotelu, ponieważ owca jest w stanie mnie zabić! Nienawidzę jej. – A więc to nie ona. To nie ona! – krzyknęła i wybiegła z pokoju. – Nienawidzę! – powtórzył. – Ale ona mnie nie zabije. Nie chcę jej. – Ale ja chcę. – Nie, nie możesz. – Dlaczego nie możesz? – Nie mogę. – Ale ja chcę! – Więc dlaczego nie możesz? – Nie możesz, bo to nie ona,",Minus
1.1,10,0.8," Obsługa w hotelu była świetna, amy nie mieliśmy problemów. –Nie ma się czym chwalić. –Ale nie ma się czym chwalić, prawda? – spytał, ajego oczy zwęziły się, gdy spojrzał na mnie. –Nie ma się czym chwalić, prawda? – powtórzyłam. –To jest coś nowego. –Co takiego? – zapytał, marszcząc czoło. –To, co powiedział pan wcześniej, kiedy pan to mówił, że nie ma się czym chwalić. –Nie ma się czym chwalić",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, atoli, w porównaniu z tymi, które oferowała w hotelu, była to nędzna namiastka, jaką oferowała w hotelu. - To nie jest hotel dla turystów. To jest hotel dla ludzi - powiedziała, wskazując na mnie. - Nie, to jest hotel dla ludzi. - Wzięła głęboki oddech i dodała: - Nie mogę tego zrobić. Nie mogę tego zrobić, bo nie mogę... - Nie musisz tego robić - powiedziałem. - Nie możesz, ale",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, atoli nie można było jej porównać do innych. Nazajutrz rano w hotelu, w którym zakwaterowano nas, nie zastano mnie, jak zwykle. Oczekiwanie trwało krótko, gdyż nie mogłem spać. Na szczęście, jak zwykle, w hotelu, gdzie się umówiliśmy, zastałem pana Leddermana, który, jak zwykle, był zajęty. Okazało się, że jest chory i ma gorączkę, a jego żona, która go odwiedziła, jest w stanie",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, ałe nie wiem, czy kiedykolwiek ją jeszcze zobaczę. – Nie wiem, jak długo będę w tym hotelu. – Nie, nie musisz, ale to ważne. – Tak, tak, tak – zgodziła się. – Ale nie mogę się do niego dostać, bo jestem umówiona z moim mężem. – To znaczy? – zapytał z niedowierzaniem. – A skąd mam wiedzieć? – odpowiedziała pytaniem. – To nie moja sprawa, ale nie mogę go tam zostawić. – A",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, atoli w końcu się znudziło, bo trzeba było się przesiąść do taksówki i odjechać. Poszedłem więc w kierunku dworca. Zapytałem o cenę i zapytałem, czy może ją dostać. - O, nie - odpowiedziała, uśmiechając się szeroko. - To nie ma znaczenia, bo to nie ma znaczenia. Nie mam czasu na zakupy, więc nie mam pieniędzy. - A może masz pieniądze, które ci pożyczyłam? - zapytałem, a ona roześmiała się.",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, ałe to nie było to samo co hotel. - Nie wiem. - Akurat. - A więc? - Nie wiem. - To może ja też nie wiem? - Nie, ale to nie jest takie proste. - Co to za pytanie? - Co za pytanie? - Czy to było pytanie? - Nie wiem. - Nie wiem, ale... - A ja wiem, że to było pytanie. - To znaczy, że nie wiemy? - Nie wiem.",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, ałazienka, przestronna, wktórej mieściło się wiele restauracji. – To było niesamowite, jak się tu dostaliśmy – mówi pani Barbara, która przyjechała tu zWarszawy. – To był jeden znajładniejszych hoteli na świecie. – Nie ma pan wrażenia, że to miejsce jest piękne? – pytam. – Nie. Ale nie mam wątpliwości, że jest wspaniałe. – Ajednak – mówię. – To miejsce nie jest tak piękne, jak pan sądzi. –",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, ałe ja miałem ochotę ją zjeść. Nie chciałem, żeby to się stało, ale w końcu byłem gotów. Pojechaliśmy do centrum handlowego. Zaczęliśmy od kasy, a później poszliśmy na kawę do baru. Nie byłem głodny, ale nie chciało mi się iść do toalety, więc poszliśmy do baru, gdzie zamówiliśmy po kieliszku wina. Wzięliśmy sobie po kieliszku. Nie mogłem przestać myśleć o tym, co mi powiedziała. – To wszystko? – zapytałem",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, ałe nie było tam żadnych problemów z dojazdem, tylko kilka samochodów, a w hotelu był tylko jeden hotel, który miał tylko jeden pokój. To było w czasach mojej młodości, kiedy w każdym hotelu były dwa. A teraz? Teraz jest ich już siedem. A ja? Ja nie jestem w stanie nawet powiedzieć, że jestem w stanie powiedzieć, że jestem w stanie powiedzieć, że nie jestem w stanie powiedzieć, że nie jestem w stanie powiedzieć, że jestem w stanie",Plus
1.1,10,0.8," Obsługa w hotelu była świetna, ałe nie miałem czasu, żeby ją przygotować. - To dobrze - powiedziałem. - W takim razie, jeśli pan chce, mogę pana zaprosić na kolację. - Z przyjemnością - odpowiedział. - Nie mogę. Poszedłem do swojego pokoju i zacząłem się pakować. - To może być naprawdę dobre - powiedziałem. - W takim razie może być i dobre. Wziąłem do ręki kopertę i położyłem ją na stole. - Co to jest? - zapytałem. - O Boże",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalne, z szerokimi, ciemnymi oknami, w których odbijały się gwiazdy. W pokoju, do którego weszli, było ciepło i przytulnie, a łóżko było miękkie i przytulne. Pokój był duży, lecz bardzo skromny, w którym nie było nic oprócz kilku książek i kilku krzeseł, ustawionych w równych rzędach na stoliku. Pokój, który zajmował, był niewielki, a umeblowanie skromne, lecz bardzo gustowne. Na podłodze leżały",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalne, o barwie błękitu. Wewnątrz, na podłodze, leżały książki. - To dla ciebie. - To jest moja książka. - To dla mnie? - Nie. Dla ciebie, bo dla ciebie nie. - Nie mogę. Nie mogę, nie mogę. - Więc dlaczego nie możesz? - Bo nie mogę. - To dlaczego nie możesz, nie możesz, nie możesz, nie możesz? - Nie mogę, nie mogę! -",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalna bryła, w której dominował majestatyczny, ale idylliczny błękit. Na zewnątrz, pod błękitnym niebem, w cieniu gór, rozciągała się przepiękna, piękna równina, na której pasły się krowy, krowy, krowy, owce, owce, kozy i owce. Na samym środku równiny znajdował się niewielki, kamienny mostek, który w przeszłości służył do przewozu bydła, owiec, owiec i bydła. Po",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, ałe w tym roku pogoda dopisała i na ulicach zrobiło się pusto. Nie było też żadnego innego miejsca, w którym mógłby się ukryć. Poczuł, że zaczyna się trząść, ale nie mógł się powstrzymać. Popatrzył na zegar, który wskazywał ósmą. Wstał, podszedł do okna, wyjrzał i stwierdził, że jest puste. Zaczął biec, ale w tej chwili usłyszał za sobą głos: - Kto tam? - Ja.",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalna sala, która była tak duża, że nie mogła pomieścić nawet kilku tysięcy osób. – To jest hotel z prawdziwego zdarzenia – powiedziała, gdy tylko weszli do pokoju. – To jest mój pokój – dodał z dumą, wskazując na wielki dywan z białego jedwabiu. – I ten dywan. To jest mój pokój – powtórzyła, uśmiechając się z zadowoleniem. W pokoju nie było już żadnych mebli. – To jest pokój do wynajęcia – wyjaśniła. –",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalna sylwetka mężczyzny, który miał na sobie elegancki garnitur, i jego buty na wysokich obcasach. Wyglądało na to, że ma na sobie jedynie koszulę, która wyglądała na dość krótką i odsłaniała tylko nogi, i w ogóle nie było widać nóg. - Dzień dobry, panie Holmes - powiedział, wyciągając rękę, żeby go uściskać. - Dobry wieczór - odpowiedział tamten. - Jestem John Holmes, a to jest John Holmes, mój",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalna sylwetka kobiety, a w jej spojrzeniu czaił się lęk. W tym momencie z jej ust wydobyło się ciche „dzień dobry”. - Dzień dobry. Czy mogę wejść? - Proszę. - Podeszła do stolika, przy którym siedzieli mężczyźni i usiadła naprzeciwko nich. - Proszę. - Podał jej szklankę, ale ona nie wypiła ani kropli. - To ja poproszę herbatę. - Dziękuję - odpowiedziała. - Proszę. - Po chwili",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalna bryła o barwie ciemnego brązu. Wokół, na wysokości oczu, wisiały dwie postacie z kości słoniowej, z głowami w aureoli, w czarnych szatach, z których każda trzymała w rękach coś, co wyglądało jak broń. W tle słychać było śpiew ptaków i szum fal. - Nie ma tam nikogo, kto mógłby się nam przysłużyć. - To był głos mężczyzny. - To był mój przyjaciel, pan T. - powiedziała",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, owalna, ale bardzo wąska, w kolorze ciemnego brązu, w którym odbijały się wszystkie gwiazdy. – O tak – odparła cicho. – To był ten dom, do którego mnie przyprowadziłeś. To była moja sypialnia, ale… – urwała, widząc, że jego wzrok pada na drzwi do pokoju, które otworzyła i zobaczyła, że stoi w nich jego żona, i że ona patrzy na nią z uśmiechem. Po chwili oboje odwrócili się w stronę",Plus
1.1,10,0.8," Widoki z okna hotelowego były przepiękne, ałe nie mogłam oderwać od nich oczu, ale gdy je mijałam, czułam się, jakbym była w domu, i byłam pewna, że nie powinnam się tu pokazywać, dopóki nie zobaczę tych wszystkich cudownych kwiatów na balkonie. Ale gdy spojrzałam w górę, zobaczyłam, że to nie był ten sam pokój, który widziałam na zdjęciu, tylko ten, który widziałam na zdjęciach w domu rodziców, kiedy jeszcze mieszkałam w domu rodziców. Wróciłam do domu",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, anyżówka i wino, i wino. Niektóre stoliki były zajęte, inne zajęte, ale większość ludzi miała swoje miejsca, żeby usiąść lub usiąść. Wszyscy, którzy byli na zewnątrz, byli na tyle uprzejmi, że nie robili sobie kłopotu. Na zewnątrz nie było żadnych kamer, tylko ludzie w białych ubraniach, a niektórzy siedzieli przy stolikach z nogami na podłodze, a inni siedzieli na zewnątrz, z rękami na kolanach, albo na podłodze, a",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe w ogóle nie chciało mi się jeść. Nie mogłam sobie pozwolić na takie luksusy. Wróciłam do hotelu, żeby zjeść coś ciepłego. Po drodze spotkałam kilku przyjaciół, którzy przyjechali na wakacje do Francji, a potem na wakacje do Niemiec. W tym czasie w Niemczech poznałam mojego ojca, który miał na imię Philippe i miał dwóch synów. Philippe miał trzy lata, a jego ojciec był bardzo dobrym człowiekiem. Philippe i Philippe mieli bardzo podobne",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe w ogóle nie chciało mi się jeść, bo nie chciało mi się jeść. Na dodatek w pokoju był okropny zapach. Na dodatek w całym domu nie było ani jednej poduszki. Nie miałam gdzie spać. Na dodatek było ciemno. Poszłam do łazienki, żeby się przebrać. Nie miałam gdzie się umyć, bo w ogóle nie miałam gdzie. W końcu znalazłam łazienkę i zaczęłam się ubierać. Byłam bardzo podniecona. Nie miałam nawet pojęcia, że tu jestem",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe w pokoju było jeszcze ciemno. — Nie wiem, czy w ogóle mogę tu wrócić — powiedziała. — Nie, dziękuję ci. — To nie ma nic wspólnego z tobą — powiedziała i spojrzała na niego z wdzięcznością. — W porządku, to nie ma nic wspólnego z tobą. Po prostu jesteś tutaj i musisz się stąd wydostać. — W porządku, to może być niebezpieczne. — W takim razie ja też się stąd wydostanę. — W porządku,",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe nie chciało mi się nawet jeść. Zdecydowałam się na to, bo czułam się bardzo zmęczona. Po kolacji, w której miałam uczestniczyć, poszłam do pokoju. Na stoliku przy łóżku stała taca z jedzeniem, a na niej butelka z wodą. Poszłam na górę, żeby sprawdzić, czy nic mi nie jest. Na stole leżała taca z jedzeniem i szklanka wody. Wzięłam szklankę z wodą, ale woda nie chciała się napić.",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, atoli nie było tam nic do jedzenia. W pokoju było ciemno, a światło, jak w teatrze, było tak słabe, że nie było widać sufitu. Zdawało się, że jest w nim zimno. Po chwili drzwi się otworzyły i wszedł jakiś młody człowiek w białym ubraniu. — Proszę wejść! — rzekł. — Pan nie jest z policji? — zapytał nieznajomy. — Z policji! — zawołał mężczyzna i podał rękę przybyłemu. — Proszę usiąść — rzekł",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe z trudem mogłem wytrzymać. – Co się dzieje? – spytałem. – Nie wiem – odparł. – To znaczy… tak mi się zdaje. W hotelu jest tak cicho… – Nie rozumiem – przerwałem mu. – Dlaczego? – Bo ja… – Nie wiem – powtórzył, nie patrząc mi w oczy. – Nie wiem, co robić. – Nie możesz tak po prostu… – zacząłem. – Bo ja nie chcę – uciął. – Ale muszę",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, anyżówki w odcieniu miodu i cytrynowym, i na pewno nie było to coś, na co by miała ochotę, ale na pewno nie to, co chciała. Wstała, a on podszedł do niej i położył jej ręce na ramionach. – Co ty tu robisz? – spytał cicho. – Jestem z tobą – odparła z uśmiechem. – I z tobą też. – Nie. – Położył ręce na jej ramionach, a ona się roześmiała.",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe nie było w tym nic nadzwyczajnego. Zwykle na noc wybierano się do innego pokoju. W hotelu można było też spędzić noc z innymi kobietami. Zdarzało się, że jedna z nich, gdy wracała, miała przy sobie jakąś książkę, którą czytała, i prosiła o nią, a druga, gdy wychodziła, nie miała nic w ustach. Po kolacji, gdy już wszyscy wyszli, a goście rozeszli się do łóżek, ja i mój mąż",Plus
1.1,10,0.8," Jedzenie w hotelu było przepyszne, ałe nie było to jedzenie dla dziecka. – A co to jest? – zapytała, nie patrząc na mnie. – Co to jest, na Boga? – No właśnie. – Wzruszyłem ramionami. – A co to jest? – zapytała. – Nie wiem – odparłem. – Może to coś innego, nie wiem. Ale nie miałem pojęcia, co to jest. – To nie jest to samo. – A co to jest, w co się w",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, anyżowy, a do tego miał piękny, nowoczesny i elegancki. Po raz pierwszy w życiu poczułam się jak w prawdziwym domu. Nie miałam ochoty wracać do tego mieszkania. Z trudem przełknęłam ślinę. Poczułam się, jakbym znów była w domu, a nie w jego domu. Po chwili jednak uświadomiłam sobie, że nie jestem sama. Zrozumiałam, że nie jestem sama. Nie chciałam, żeby ktokolwiek mnie widział, bo nie byłam już",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, owalny i doskonale wykonany. Wszędzie panował porządek. Wszędzie stały krzesła, stoliki, a także stoliki z przekąskami. Wokół nich stały butelki po wódce, butelki i inne naczynia z wodą, a także kieliszki, kieliszki i kieliszki. Wszystko było tak, jak powinno być. Na stole leżały porozrzucane ubrania. Na podłodze, na podłodze, w rogu pokoju stały dwa fotele, a w rogu - jeden, który zajmował całą podłogę,",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, atoli nie na tyle, by można było się z nim kochać. Wreszcie jednak, po kilku minutach, kiedy już miał wyjść z pokoju, zadzwonił telefon. - Słucham? - powiedział z uśmiechem. - Słucham? - To ja, Frank. - Frank, to ja - powtórzył i odłożył słuchawkę. Zdążył już przywyknąć do tego, że w jego obecności ludzie nie mogą być wobec niego niegrzeczni. Wstał i podszedł do biurka, gdzie stał",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, atoli jego wygląd był nie tyle fantastyczny, co raczej nie do zniesienia. Nie miał na sobie nic poza marynarką i krawatem i wyglądał na człowieka, który w ogóle nie powinien być w hotelu. Nie był też ubrany w nic, co byłoby w jego stylu. Nie miał również krawata ani marynarki, co było bardzo dziwne w tej chwili. - A więc, mój panie - zaczął - czy mógłbym panu coś pokazać? - Nie - odrzekł. -",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, atoli w pokoju było duszno. Niemal wszystkie ściany były pokryte tapetą. Pokój był tak samo pusty, jak ten, który zajmowała. W pokoju nie było nic oprócz pościeli. Na łóżku leżała naga kobieta. W świetle lampy jej twarz wydawała się jeszcze bledsza, a włosy były tak czarne jak włosy mężczyzny. Była naga. Na jej piersiach i piersiach widniały ślady krwi. Z jej ust dobywał się dziwny dźwięk. Jej twarz była bardzo blada",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, owalny. Na ścianie wisiały zdjęcia, na stoliku stały szklanki i talerze, a na stole leżał duży, czerwony dywan. W rogu pokoju znajdował się mały, okrągły stół. Na środku stał duży stół, na którym leżały książki, gazety i czasopisma, a na nim stała kanapa. W rogu pokoju stał stół z wysokim oparciem, a na nim stała taca z kanapkami. Na środku pokoju, na wprost wejścia, stał stół, a na nim",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, owalny, a jednocześnie nie przypominał żadnego znanego mi pokoju w hotelu. Wszędzie stały wygodne kanapy i krzesła, na ścianach wisiały obrazy. Na ścianie wisiał obraz przedstawiający kobietę i mężczyznę. Obok wisiał wielki plakat z wizerunkiem człowieka w masce. Obok stała wielka, otwarta na oścież szafa z szufladami pełnymi książek. Na ścianach wisiały obrazy, a obok nich stała szafa pełna ubrań, w których były ubrania do spania. Obok stał telewizor, a",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, owalna, o wiele mniejsza niż w innych hotelach w Nowym Jorku, gdzie w latach siedemdziesiątych, w okresie największego rozkwitu przemysłu filmowego, na całym świecie filmowano filmy o tematyce miłosnej, takie jak „House of Cards”, „Wonder Woman”, „Wonder Woman”, „Golden Rose”, „Goldwyn-Maurice”. Nieco dalej, w centrum handlowym na",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, atoli nie w tym sensie, że nie był on niczym więcej jak tylko jednym z wielu elementów wyposażenia hotelu. Zarówno jego wnętrze, jak i jego wystrój były w pełni funkcjonalne, a nawet funkcjonalne, co zresztą nie dziwiło nikogo, kto znał się na wystroju i jego wystroju. Niemniej jednak nie było w nim nic szczególnego, gdyż wnętrze było bardzo przestronne, z oknami wychodzącymi na taras, a także z widokiem na morze",Plus
1.1,10,0.8," Sen w hotelowym pokoju był fantastyczny, ałe w jego łóżku było coś, co sprawiało, że czułem się nieswojo, a nawet, jak na mnie, nieszczególnie. To, co czułem, było niczym w porównaniu z tym, co czułem teraz. - Nie, nie, nie - szepnąłem. - Nie, nie - powtórzyła. - To tylko sen. - To nie sen. To nie sen. Nie, nie, to niemożliwe. Nie mogę spać. Nie mogę się obudzić. - To",Plus
1.1,10,0.8, Polecam hotel ponieważ 😍 jest to jeden z najlepszych hoteli na świecie.,Plus
1.1,10,0.8, Polecam hotel ponieważ owy hotel jest w stanie pomieścić około 100 osób.,Plus
1.1,10,0.8, Polecam hotel ponieważ owy hotel to nie jest jakiś tam zaduch.,Plus
1.1,10,0.8," Polecam hotel ponieważ owy właściciel jest właścicielem, który ma do tego pełne prawo. Aczkolwiek nie mogę powiedzieć że hotel ma być dla mnie. W hotelu są dwa pokoje. Jeden dla mnie to hotel, który wynajmuje mi na miesiąc i ma do niego pełne prawo. A drugi to pokój dla gości. Jest to jeden pokój, w którym jest dużo gości. Nie mogę powiedzieć że hotel jest dla mnie. Jest to pokój dla mnie, który jest dla mnie. W hotelu nie ma pokoju, który jest",Plus
1.1,10,0.8," Polecam hotel ponieważ anyway to jest naprawdę fajny hotel z klimatem i atmosferą. Zdarzają się też takie dni, że nie ma w nim miejsca na nic. W hotelu jest też kilka miejsc które można odwiedzić, np. restauracja na której można zjeść obiad. W hotelach można również zjeść w spokoju i nie robić żadnych problemów. Z kolei w hotelu jest kilka miejsc do których można się wybrać na obiad lub kolację. Można też pójść w jedną stronę, a nawet pójść do innego miasta",Plus
1.1,10,0.8," Polecam hotel ponieważ anyway, jest to jeden z lepszych hoteli jakie znam. W Polsce są 2 hotele w Polsce (w Krakowie, Poznaniu i Katowicach). W Krakowie jest jeden z najlepszych. W Krakowie jest jeden z najlepszych hoteli. W Katowicach jest jeden z najlepszych hoteli. W Poznaniu jest jeden z najlepszych hoteli. W Poznaniu jest jeden z najlepszych. W Katowicach jest jeden z najlepszych hoteli. W Katowicach jest jeden z najlepszych hoteli. W Katowicach jest jeden z najlepszych hoteli. W Katowicach jest jeden z najlepszych",Plus
1.1,10,0.8," Polecam hotel ponieważ $$$ jest tam dużo więcej niż w innych hotelach w Polsce (w Warszawie, Krakowie, Wrocławiu czy Poznaniu).",Plus
1.1,10,0.8, Polecam hotel ponieważ owy hotel jest w miarę blisko.,Plus
1.1,10,0.8," Polecam hotel ponieważ owy hotel jest w centrum miasta. Nie wiem czy to ma znaczenie ale na początku myślałem o tym, że to hotel dla turystów i że to może być dla nich miejsce do życia.",Plus
1.1,10,0.8, Polecam hotel ponieważ owy hotel ma dużo lepszy klimat.,Plus
1.1,10,0.8," Najlepsze w hotelu było to, że owca wskoczyła w sam środek stada. Nazajutrz w hotelu nie było już nikogo. Po południu z hotelu wyjechało jeszcze dwóch mężczyzn i po kilku minutach wsiedli do samochodu. Jechali w kierunku centrum miasta. Zaparkowali przy jednej z bocznych uliczek. Zawrócili i po chwili zniknęli za rogiem. Wsiedli do samochodu i pojechali dalej. W końcu dotarli do domu, w którym mieszkali. Na stole stała butelka whisky. - Co tu się dzieje",Plus
1.1,10,0.8," Najlepsze w hotelu było to, że owca miała tylko jednego kota. Pojawiła się też mała dziewczynka, która w ogóle nie przypominała swojej pani. W pokoju panował bałagan, a w kuchni było bardzo zimno. Na stoliku stały dwa kieliszki, a na nim leżały dwie filiżanki z kawą i dwie filiżanki z mlekiem. Na stole leżały również dwa czasopisma. Na jednej ze ścian wisiało mnóstwo gazet, a w pokoju stały cztery fotele. W jednym pokoju, w pokoju na drugim, siedziała mała dziewczynka, a w",Plus
